"search-number","evaluation","memory*","nchpercent*","trustindexmean*","initialexperience*","carepatchmean*","carefarmermean*","careothersmean*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"8","730","10","0.71","0.41000000000000003","8.7","0.06","0.3","0.89","0.37844006323584595","10","0.45472013533468225","0.42584854602106625"
"8","740","22","0.61","0.76","8.6","0.42","0.19","0.9","0.3429941068111833","10","0.45472013533468225","0.42584854602106625"
"8","750","25","0.12","0.08","9.600000000000001","0.25","0","0.24","0.1309553480625964","10","0.45472013533468225","0.42584854602106625"
"8","760","17","0.89","0.52","5.5","0.06","0.42","0.07","0.37422294977687726","10","0.45472013533468225","0.42584854602106625"
"8","770","22","0.76","0.63","7","0.71","0.8","0.97","0.4204102274441808","10","0.45472013533468225","0.42584854602106625"
"8","780","29","0.79","0.6","9.4","0.25","0","0.24","0.3785891404769803","10","0.45472013533468225","0.42584854602106625"
"8","790","22","0.61","0.76","7.4","0.27","0.72","0.19","0.35992239841624424","10","0.45472013533468225","0.42584854602106625"
"8","800","23","0.04","0.93","5.6","0.66","0.04","0.6","0.19025099942828513","10","0.45472013533468225","0.42584854602106625"
"8","810","12","0.51","0.76","7.2","0.59","0.65","1","0.3581420136171295","10","0.45472013533468225","0.42584854602106625"
"8","820","29","0.8","0.6","5.4","0.27","0.48","0.12","0.4181678080906188","10","0.45472013533468225","0.42584854602106625"
"8","830","20","0.38","0.75","6.4","0.61","0.75","0.3","0.3573921390882845","10","0.45472013533468225","0.42584854602106625"
"8","840","21","0.61","0.6","9.600000000000001","0.25","0","0.24","0.42041831875068014","10","0.45472013533468225","0.42584854602106625"
"8","850","26","0.81","0.75","9.100000000000001","0.59","0","0.52","0.35353345656253954","10","0.45472013533468225","0.42584854602106625"
"8","860","22","0.6","0.51","9.100000000000001","0.25","0.26","0.24","0.38792711619252923","10","0.45472013533468225","0.42584854602106625"
"8","870","22","0.09","0.31","6.5","0.32","0.77","0.48","0.28492257886737005","10","0.45472013533468225","0.42584854602106625"
"8","880","5","0.54","0.67","7.800000000000001","0.31","0.67","0.98","0.40414284133042805","10","0.45472013533468225","0.42584854602106625"
"8","890","17","0.9500000000000001","0.41000000000000003","9.7","0.8200000000000001","1","0.12","0.3579741821639706","10","0.45472013533468225","0.42584854602106625"
"8","900","22","0.61","0.51","9.600000000000001","0.25","0.19","0.24","0.4342198799611154","10","0.45472013533468225","0.42584854602106625"
"8","910","7","0.54","0.67","7.800000000000001","0","0.72","0.98","0.4026505775772947","10","0.45472013533468225","0.42584854602106625"
"8","920","28","0.85","0.29","8.8","0.31","0.92","0.9500000000000001","0.27750497518363676","10","0.45472013533468225","0.42584854602106625"
"8","930","20","0.89","0.75","9.8","0.34","0.51","0.15","0.380835199005584","10","0.45472013533468225","0.42584854602106625"
"8","940","22","0.61","0.51","9.600000000000001","0.25","0","0.24","0.430105204469974","10","0.45472013533468225","0.42584854602106625"
"8","950","17","0.78","0.63","8.1","0.71","0.88","0.86","0.3916739607910772","10","0.45472013533468225","0.42584854602106625"
"8","960","23","0.04","0.66","9.100000000000001","0.6","0.78","1","0.40715251513923806","10","0.45472013533468225","0.42584854602106625"
"8","970","22","0.61","0.76","9.600000000000001","0.54","0.58","0.97","0.34838180281104303","10","0.45472013533468225","0.42584854602106625"
"8","980","5","0.71","0.49","9.2","0.36","0.81","0.5700000000000001","0.3834466883666784","10","0.45472013533468225","0.42584854602106625"
"8","990","5","0.68","0.54","8.3","0.25","0","0.24","0.3910940056501589","10","0.45472013533468225","0.42584854602106625"
"8","1000","22","0.5","0.67","7.800000000000001","0.31","0.67","0.98","0.39125956470899986","10","0.45472013533468225","0.42584854602106625"
"8","1010","5","0.5700000000000001","0.51","6.7","0.25","0","0.23","0.4228150782100462","10","0.45472013533468225","0.42584854602106625"
"8","1020","22","0.61","0.51","8.3","0.25","0","0.24","0.4272390771376341","10","0.45472013533468225","0.42584854602106625"
"8","1030","5","0.71","0.14","9.600000000000001","0.38","0.12","0.15","0.18848898868342964","10","0.45472013533468225","0.42584854602106625"
"8","1040","23","0.04","0.67","9.100000000000001","0.25","0","0.16","0.43979197800628517","10","0.45472013533468225","0.42584854602106625"
"8","1050","18","0.61","0.76","9.600000000000001","0.6","0.45","1","0.36978212926881115","10","0.45472013533468225","0.42584854602106625"
"8","1060","23","0.8200000000000001","0.61","9.3","0.09","0.37","0.97","0.40001197402224997","10","0.45472013533468225","0.42584854602106625"
"8","1070","9","0.23","0.66","9.100000000000001","0.6","0.78","1","0.3833309989989541","10","0.45472013533468225","0.42584854602106625"
"8","1080","22","0.41000000000000003","0.61","9.3","0.09","0.37","0.9400000000000001","0.4062624153642675","10","0.45472013533468225","0.42584854602106625"
"8","1090","29","0.79","0.63","7","0.71","0.8","0.96","0.39960711549173733","10","0.45472013533468225","0.42584854602106625"
"8","1100","17","0.04","0.66","9.100000000000001","0.6","0.78","1","0.41329284133692895","10","0.45472013533468225","0.42584854602106625"
"8","1110","23","0.9500000000000001","0.9400000000000001","9.100000000000001","0.6","0.65","0.07","0.20566809271714376","10","0.45472013533468225","0.42584854602106625"
"8","1120","5","0.54","0.19","9.7","0.06","0.5700000000000001","0.98","0.1811492730006267","10","0.45472013533468225","0.42584854602106625"
"8","1130","17","0.3","0.67","7.800000000000001","0.31","0.67","0.9","0.41263701611795556","10","0.45472013533468225","0.42584854602106625"
"8","1140","22","0.11","0.5","7","0.25","0","0.24","0.4078875013409135","10","0.45472013533468225","0.42584854602106625"
"8","1150","9","0.87","0.11","5.5","0.06","0.42","0.9","0.13385361475918686","10","0.45472013533468225","0.42584854602106625"
"8","1160","22","0.91","0.54","5.5","0.06","0.5700000000000001","0.9","0.39344848530953164","10","0.45472013533468225","0.42584854602106625"
"8","1170","22","0.61","0.51","9.600000000000001","0.24","0.15","0.07","0.4179805879088948","10","0.45472013533468225","0.42584854602106625"
"8","1180","21","0.61","0.6","6.6","0.25","0","0.8200000000000001","0.39758804768629513","10","0.45472013533468225","0.42584854602106625"
"8","1190","22","0.91","0.53","5.5","0.06","0.5700000000000001","0.25","0.4121341919851183","10","0.45472013533468225","0.42584854602106625"
"8","1200","22","0.3","0.6","9.7","0.75","0.7000000000000001","0.9","0.4352859627085695","10","0.45472013533468225","0.42584854602106625"
"8","1210","18","0.61","0.51","9.600000000000001","0.25","0","0.24","0.38971063804138284","10","0.45472013533468225","0.42584854602106625"
"8","1220","18","0.3","0.6","9.7","0.07","0.04","0.5700000000000001","0.40280212114164726","10","0.45472013533468225","0.42584854602106625"
"8","1230","18","0.3","0.64","8.5","0.06","0.53","0.9","0.426610449907639","10","0.45472013533468225","0.42584854602106625"
"8","1240","26","0.81","0.68","9.100000000000001","0.59","0.85","0.76","0.3924573239829051","10","0.45472013533468225","0.42584854602106625"
"8","1250","7","0.93","0.33","8","0.8","1","0.52","0.2692884225282792","10","0.45472013533468225","0.42584854602106625"
"8","1260","26","0.67","0.34","9.3","0.14","0.6900000000000001","0.96","0.3167603944770783","10","0.45472013533468225","0.42584854602106625"
"8","1270","25","0.86","0.75","9.100000000000001","0.56","0.54","0.56","0.35579876011125267","10","0.45472013533468225","0.42584854602106625"
"8","1280","5","0.71","0.46","8.8","0.25","0","0.24","0.38213307527014895","10","0.45472013533468225","0.42584854602106625"
"8","1290","5","0.54","0.08","7.800000000000001","0.31","0.67","0.98","0.13145122147885782","10","0.45472013533468225","0.42584854602106625"
"8","1300","22","0.6","0.51","7.2","0.25","0.26","0.24","0.41453870272804905","10","0.45472013533468225","0.42584854602106625"
"8","1310","8","0.78","0.56","8.1","0.07","0.71","0.9","0.3802517281746771","10","0.45472013533468225","0.42584854602106625"
"8","1320","5","0.68","0.53","9.2","0.32","0.81","0.5700000000000001","0.4267385385851286","10","0.45472013533468225","0.42584854602106625"
"8","1330","9","0.71","0.02","5.4","0.22","0.37","0.97","0.11606739842145639","10","0.45472013533468225","0.42584854602106625"
"8","1340","21","0.65","0.6","9.600000000000001","0.25","0","0.24","0.39710653707578775","10","0.45472013533468225","0.42584854602106625"
"8","1350","12","0.37","0.6","5.4","0.27","0.79","0.12","0.39922978461546055","10","0.45472013533468225","0.42584854602106625"
"8","1360","18","0.98","0.64","9.7","0.06","0.58","0.79","0.43203124408158766","10","0.45472013533468225","0.42584854602106625"
"8","1370","18","0.3","0.73","9.7","0.06","0.65","0.9","0.37569377341898097","10","0.45472013533468225","0.42584854602106625"
"8","1380","22","0.61","0.51","9.600000000000001","0.25","0.22","0.24","0.41141743272579967","10","0.45472013533468225","0.42584854602106625"
"8","1390","10","0.71","0.22","8.7","0.06","0.3","0.5700000000000001","0.20575682426327613","10","0.45472013533468225","0.42584854602106625"
"8","1400","18","0.3","0.64","9.4","0.25","0.5700000000000001","0.9","0.41833607618014146","10","0.45472013533468225","0.42584854602106625"
"8","1410","22","0.61","0.5","9.600000000000001","0.25","0.19","0.24","0.40550163396313177","10","0.45472013533468225","0.42584854602106625"
"9","10","22","0.53","0.5700000000000001","5.5","0.79","0.99","0.08","0.4158799832802149","10","0.4158799832802149","0.3910150792116678"
"9","20","12","0.01","0.8300000000000001","8.2","0.04","0.63","0.97","0.25865458568662025","10","0.4158799832802149","0.3910150792116678"
"9","30","24","0.61","0.6","9.8","0.5700000000000001","0.99","0.04","0.3996188023068917","10","0.4158799832802149","0.3910150792116678"
"9","40","5","0.84","0.66","5.8","0.71","0.28","0.26","0.40158981107427527","10","0.4158799832802149","0.3910150792116678"
"9","50","27","0.03","0.55","7.7","0","0.05","0.47000000000000003","0.4081761401813028","10","0.4158799832802149","0.3910150792116678"
"9","60","9","0.6900000000000001","0.9500000000000001","5.2","0.76","0.67","0.05","0.20088021040690468","10","0.4158799832802149","0.3910150792116678"
"9","70","18","0.16","0.14","7.7","0.04","0.45","0.12","0.1513428224492293","10","0.4158799832802149","0.3910150792116678"
"9","80","22","0.29","0.47000000000000003","5.5","0","0.65","0","0.3601830679089458","10","0.4158799832802149","0.3910150792116678"
"9","90","26","0.9","0.66","5.5","0.76","0.07","0.09","0.40467051344577715","10","0.4158799832802149","0.3910150792116678"
"9","100","6","0.27","0.56","7.300000000000001","0.8","0.01","0.64","0.4334323167918009","10","0.4334323167918009","0.39970286266021904"
"9","110","18","0.8300000000000001","0.32","7.7","0.34","0.71","0.99","0.2661340024805896","10","0.4334323167918009","0.39970286266021904"
"9","120","14","0.66","0.6","9.4","0.14","0.5700000000000001","0.64","0.41364056218348966","10","0.4334323167918009","0.39970286266021904"
"9","130","25","0.97","0.71","8","0.55","0.97","0.75","0.3629646703728698","10","0.4334323167918009","0.39970286266021904"
"9","140","23","0.17","0.84","9","0.16","0.66","0.15","0.2977883007110573","10","0.4334323167918009","0.39970286266021904"
"9","150","14","0.5","0.85","6.2","0.07","1","0.24","0.28511583708569066","10","0.4334323167918009","0.39970286266021904"
"9","160","26","0.64","0.4","5.1","0.64","0.33","0.39","0.35530784631081713","10","0.4334323167918009","0.39970286266021904"
"9","170","14","0.39","0.11","10","0.54","0.04","0.18","0.1573990838630268","10","0.4334323167918009","0.39970286266021904"
"9","180","20","0.16","0.03","5.4","0.64","0.07","0.79","0.10770674146253607","10","0.4334323167918009","0.39970286266021904"
"9","190","15","0.04","0.07","7","0.12","0.75","0.8200000000000001","0.10655095180342092","10","0.4334323167918009","0.39970286266021904"
"9","200","25","0.06","0.33","5.4","0.47000000000000003","0.07","0.18","0.2890992429342716","10","0.4334323167918009","0.39970286266021904"
"9","210","14","0.65","0.49","6","0.04","0.64","0.81","0.4007663874665023","10","0.4334323167918009","0.39970286266021904"
"9","220","16","0.5","0.45","6.2","0.66","0.9","0.84","0.367652281775064","10","0.4334323167918009","0.39970286266021904"
"9","230","27","0.49","0.86","7.1","0.73","0.23","0.13","0.3006932002542951","10","0.4334323167918009","0.39970286266021904"
"9","240","28","0.97","0.45","5.7","0.26","0.96","0.3","0.36705450085079977","10","0.4334323167918009","0.39970286266021904"
"9","250","14","0.49","0.72","8.7","0.4","0.79","0.81","0.38196395647300985","10","0.4334323167918009","0.39970286266021904"
"9","260","18","0.85","0.34","9","0.75","0.58","0.15","0.29665425639654586","10","0.4334323167918009","0.39970286266021904"
"9","270","27","0.11","0.39","6.5","0.75","0.62","0.27","0.3540800522983888","10","0.4334323167918009","0.39970286266021904"
"9","280","27","0.08","0.29","6.8","0.33","0.86","0.52","0.26289685188917866","10","0.4334323167918009","0.39970286266021904"
"9","290","9","0.37","0.63","8.4","0.14","0.89","0.14","0.3805480142478107","10","0.4334323167918009","0.39970286266021904"
"9","300","20","0.91","0.15","7.300000000000001","0.3","0.55","0.06","0.16710439780988134","10","0.4334323167918009","0.39970286266021904"
"9","310","16","0.34","0.11","7.2","0.8300000000000001","0.9","0.75","0.14415596091029212","10","0.4334323167918009","0.39970286266021904"
"9","320","26","0.52","0.12","6.4","0.39","0.52","0.79","0.16815368071377235","10","0.4334323167918009","0.39970286266021904"
"9","330","14","0.6900000000000001","0.96","5.5","0.6","0.88","0.45","0.21214272351004526","10","0.4334323167918009","0.39970286266021904"
"9","340","15","0.99","0.85","9.4","0.47000000000000003","0.86","0.92","0.2551522000266414","10","0.4334323167918009","0.39970286266021904"
"9","350","14","0.17","0.74","9.9","0.12","0.5700000000000001","0.86","0.3457437792250392","10","0.4334323167918009","0.39970286266021904"
"9","360","16","0.53","0.38","6.8","0.8","0.9500000000000001","0.52","0.3140986177738732","10","0.4334323167918009","0.39970286266021904"
"9","370","24","0.45","0.66","9.7","0.56","0.26","0.31","0.41211553448695837","10","0.4334323167918009","0.39970286266021904"
"9","380","18","0.91","0.6900000000000001","6.1","0.43","0.43","0.36","0.39147125724055093","10","0.4334323167918009","0.39970286266021904"
"9","390","18","0.51","0.66","5.3","0.13","0.52","0.19","0.40313503319879695","10","0.4334323167918009","0.39970286266021904"
"9","400","28","0.6","0.59","8.9","0.5","0.96","0.26","0.4123904828593794","10","0.4334323167918009","0.39970286266021904"
"9","410","23","0.49","0.87","5.8","0.22","0.19","0.64","0.2890689523828281","10","0.4334323167918009","0.39970286266021904"
"9","420","25","0.38","0.17","8.4","0.3","0.67","0.88","0.19631135714881903","10","0.4334323167918009","0.39970286266021904"
"9","430","22","0.15","0.32","8.5","0.54","0.97","0.51","0.2641478527060722","10","0.4334323167918009","0.39970286266021904"
"9","440","7","0.09","0.37","8.4","0.35000000000000003","0.12","0.8300000000000001","0.3142199452852491","10","0.4334323167918009","0.39970286266021904"
"9","450","14","0.27","0.14","8.7","0.41000000000000003","0.11","0.55","0.15186304248671503","10","0.4334323167918009","0.39970286266021904"
"9","460","11","0.5700000000000001","0.62","7.4","0.19","0.02","0.47000000000000003","0.40586367703402937","10","0.4334323167918009","0.39970286266021904"
"9","470","14","0.2","0.7000000000000001","9.100000000000001","0.77","0.46","0.41000000000000003","0.4079769852857723","10","0.4334323167918009","0.39970286266021904"
"9","480","16","0.85","0.38","5.9","0.16","0","0.92","0.2990171662000339","10","0.4334323167918009","0.39970286266021904"
"9","490","24","0.13","0.2","5.4","0.26","0.26","0.9","0.17465152464703287","10","0.4334323167918009","0.39970286266021904"
"9","500","6","0.05","0","5","0.49","0.03","0.5700000000000001","0.094730151047305","10","0.4334323167918009","0.39970286266021904"
"9","510","16","0.5","0.45","6.2","0.66","0.67","0.81","0.34272763182390537","10","0.4334323167918009","0.39970286266021904"
"9","520","11","0.65","0.49","6","0","0.9","0.75","0.35849606460069283","10","0.4334323167918009","0.39970286266021904"
"9","530","9","0.37","0.63","8.4","0.14","0.9400000000000001","0.13","0.4016429422976687","10","0.4334323167918009","0.39970286266021904"
"9","540","14","0.37","0.63","8.4","0.14","0.89","0.49","0.41362159174730034","10","0.4334323167918009","0.39970286266021904"
"9","550","22","0.53","0.5700000000000001","5.5","0.05","0.05","0.47000000000000003","0.42318520610912297","10","0.4334323167918009","0.39970286266021904"
"9","560","27","0.01","0.55","7.7","0.97","0.28","0.08","0.4502721804799723","10","0.4502721804799723","0.41976520029538344"
"9","570","27","0.49","0.86","7.1","0.73","0.23","0.9","0.3046600982263903","10","0.4502721804799723","0.41976520029538344"
"9","580","14","0.17","0.1","9.3","0.12","0.5700000000000001","0.12","0.13144653157132172","10","0.4502721804799723","0.41976520029538344"
"9","590","5","0.84","0.66","5.8","0.26","0.96","0.3","0.3616229130128331","10","0.4502721804799723","0.41976520029538344"
"9","600","28","0.97","0.18","7","0.71","0.28","0.26","0.18898528670334233","10","0.4502721804799723","0.41976520029538344"
"9","610","15","0.12","0.37","8.4","0.35000000000000003","0.12","0.8300000000000001","0.29494463733579634","10","0.4502721804799723","0.41976520029538344"
"9","620","7","0.54","0.66","5.3","0.13","0.52","0.19","0.4027855008917275","10","0.4502721804799723","0.41976520029538344"
"9","630","9","0.37","0.63","8.4","0.14","0.89","0.64","0.4132065585982205","10","0.4502721804799723","0.41976520029538344"
"9","640","14","0.66","0.6","9.4","0.14","0.5700000000000001","0.14","0.4004448854289325","10","0.4502721804799723","0.41976520029538344"
"9","650","11","0.5700000000000001","0.62","7.4","0.19","0.98","0.07","0.3993214887535862","10","0.4502721804799723","0.41976520029538344"
"9","660","22","0.53","0.5700000000000001","5.5","0.79","0.03","0.47000000000000003","0.3839977257333686","10","0.4502721804799723","0.41976520029538344"
"9","670","27","0.08","0.29","5.6","0","0.65","0","0.2529266173141107","10","0.4502721804799723","0.41976520029538344"
"9","680","22","0.29","0.47000000000000003","6.3","0.33","0.86","0.55","0.3656148242336168","10","0.4502721804799723","0.41976520029538344"
"9","690","5","0.59","0.6","9.8","0.5700000000000001","0.99","0.04","0.39616351981860387","10","0.4502721804799723","0.41976520029538344"
"9","700","24","0.3","0.66","5.8","0.71","0.28","0.26","0.41294624653082546","10","0.4502721804799723","0.41976520029538344"
"9","710","18","0.09","0.37","8.4","0.14","0.89","0.14","0.32996945934847777","10","0.4502721804799723","0.41976520029538344"
"9","720","9","0.58","0.63","8.4","0.35000000000000003","0.12","0.8300000000000001","0.39536859725165574","10","0.4502721804799723","0.41976520029538344"
"9","730","25","0.97","0.71","8","0.55","0.9400000000000001","0.46","0.38320428095415504","10","0.4502721804799723","0.41976520029538344"
"9","740","14","0.49","0.72","8.7","0.4","0","0.75","0.4073815219859309","10","0.4502721804799723","0.41976520029538344"
"9","750","16","0.02","0.55","5.5","0","0.05","0.47000000000000003","0.40319531658001573","10","0.4502721804799723","0.41976520029538344"
"9","760","27","0.84","0.41000000000000003","5.9","0.16","0","0.8200000000000001","0.34007391737355236","10","0.4502721804799723","0.41976520029538344"
"9","770","22","0.53","0.38","9.5","0.8","0.96","0.75","0.3132520266145449","10","0.4502721804799723","0.41976520029538344"
"9","780","16","0.42","0.5700000000000001","5.5","0.6","0.99","0.55","0.4151805761602613","10","0.4502721804799723","0.41976520029538344"
"9","790","28","0.97","0.66","5.5","0.8300000000000001","0.07","0.08","0.4336684208413496","10","0.4502721804799723","0.41976520029538344"
"9","800","26","0.9","0.45","5.7","0.37","0.96","0.26","0.38015962681134885","10","0.4502721804799723","0.41976520029538344"
"9","810","27","0.04","0.55","5.5","0.13","0.52","0.19","0.3570285077540928","10","0.4502721804799723","0.41976520029538344"
"9","820","18","0.51","0.66","8.1","0","0.05","0.47000000000000003","0.4135483264503848","10","0.4502721804799723","0.41976520029538344"
"9","830","22","0.53","0.38","5.5","0.79","0.99","0.15","0.3293088513618747","10","0.4502721804799723","0.41976520029538344"
"9","840","27","0.08","0.29","6.8","0.34","0.86","0.52","0.26534015226490915","10","0.4502721804799723","0.41976520029538344"
"9","850","25","0.3","0.71","8","0.55","0.97","0.75","0.3830531757209624","10","0.4502721804799723","0.41976520029538344"
"9","860","14","0.66","0.6","9.4","0.09","0.5700000000000001","0.64","0.36615096124649715","10","0.4502721804799723","0.41976520029538344"
"9","870","26","0.64","0.4","5.1","0.15","0.32","0.39","0.33940426883629293","10","0.4502721804799723","0.41976520029538344"
"9","880","27","0.03","0.55","7.7","0","0.26","0.47000000000000003","0.40344989228145317","10","0.4502721804799723","0.41976520029538344"
"9","890","27","0.9","0.66","5.5","0.76","0.07","0.09","0.3855386612720061","10","0.4502721804799723","0.41976520029538344"
"9","900","24","0.6","0.6","9.8","0.5700000000000001","0.99","0.07","0.39396132446103105","10","0.4502721804799723","0.41976520029538344"
"9","910","15","0.54","0.38","6.8","0.9500000000000001","0.9500000000000001","0.52","0.32423392911896937","10","0.4502721804799723","0.41976520029538344"
"9","920","22","0.18","0.47000000000000003","5.5","0","0.65","0","0.33416124046394174","10","0.4502721804799723","0.41976520029538344"
"9","930","5","0.84","0.66","5.4","0.7000000000000001","0.28","0.26","0.38477320622020794","10","0.4502721804799723","0.41976520029538344"
"9","940","17","0.51","0.66","5.3","0.13","0.49","0.16","0.38803266677483894","10","0.4502721804799723","0.41976520029538344"
"9","950","16","0.5","0.45","6.6","0.66","0.9","0.84","0.37242740370097055","10","0.4502721804799723","0.41976520029538344"
"9","960","20","0.88","0.87","7.300000000000001","0.3","0.55","0.5700000000000001","0.2550277311474999","10","0.4502721804799723","0.41976520029538344"
"9","970","14","0.2","0.7000000000000001","6.2","0.77","0.46","0.41000000000000003","0.39531750074368044","10","0.4502721804799723","0.41976520029538344"
"9","980","16","0.42","0.5700000000000001","5.5","0.6","0.03","0.47000000000000003","0.41138210727326385","10","0.4502721804799723","0.41976520029538344"
"9","990","15","0.48","0.66","5.5","0","0","0.55","0.41929015330605585","10","0.4502721804799723","0.41976520029538344"
"9","1000","28","0.01","0.55","5.8","0.97","0.28","0.08","0.4389505249291331","10","0.4502721804799723","0.41976520029538344"
"9","1010","27","0.97","0.66","5.5","0.76","0.07","0.09","0.4103021754220668","10","0.4502721804799723","0.41976520029538344"
"9","1020","20","0.51","0.66","5.3","0.1","0.96","0.3","0.38152808867747934","10","0.4502721804799723","0.41976520029538344"
"9","1030","5","0.85","0.66","5.8","0.26","0.6","0.16","0.3826533520603464","10","0.4502721804799723","0.41976520029538344"
"9","1040","25","0.6","0.55","7.7","0.01","0.27","0.47000000000000003","0.3874850953034234","10","0.4502721804799723","0.41976520029538344"
"9","1050","22","0.49","0.72","8.7","0.4","0.98","0.75","0.3656530103895115","10","0.4502721804799723","0.41976520029538344"
"9","1060","16","0.02","0.52","5.5","0","0.05","0.64","0.3843274146704218","10","0.4502721804799723","0.41976520029538344"
"9","1070","5","1","0.56","7.300000000000001","0.8","0.01","0.47000000000000003","0.39201578796170683","10","0.4502721804799723","0.41976520029538344"
"9","1080","5","0.59","0.6","9.8","0.06","0.92","0","0.40869311093051913","10","0.4502721804799723","0.41976520029538344"
"9","1090","19","0.27","0.22","7.300000000000001","0.8","0.01","0.64","0.22540368285136272","10","0.4502721804799723","0.41976520029538344"
"9","1100","6","0.27","0.75","7.300000000000001","0.8","0.01","0.64","0.3715397388579871","10","0.4502721804799723","0.41976520029538344"
"9","1110","24","0.3","0.66","6","0.37","0.07","0.8200000000000001","0.3796829955472508","10","0.4502721804799723","0.41976520029538344"
"9","1120","26","0.87","0.41000000000000003","6.2","0.71","0.28","0.26","0.3600499506281803","10","0.4502721804799723","0.41976520029538344"
"9","1130","14","0.49","0.73","8.7","0.4","0.12","0.26","0.4024602690253832","10","0.4502721804799723","0.41976520029538344"
"9","1140","9","0.6900000000000001","0.63","8.4","0.35000000000000003","0.26","0.75","0.4124925718125712","10","0.4502721804799723","0.41976520029538344"
"9","1150","14","0.66","0.6","6.9","0.14","0.06","0.76","0.40175530505542223","10","0.4502721804799723","0.41976520029538344"
"9","1160","9","0.53","0.63","8.4","0.28","0.52","0.67","0.40081797117325857","10","0.4502721804799723","0.41976520029538344"
"9","1170","14","0.66","0.6","9.4","0.22","0","0.85","0.42616512984273347","10","0.4502721804799723","0.41976520029538344"
"9","1180","27","0.84","0.41000000000000003","5.9","0.15","0.5700000000000001","0.14","0.35851000104011654","10","0.4502721804799723","0.41976520029538344"
"9","1190","9","0.58","0.63","8.4","0.03","0.26","0.47000000000000003","0.41553369959393055","10","0.4502721804799723","0.41976520029538344"
"9","1200","27","0.03","0.55","7.7","0.32","0.12","0.8300000000000001","0.40197761650669345","10","0.4502721804799723","0.41976520029538344"
"9","1210","15","0.02","0.55","5.5","0","0.02","0.47000000000000003","0.3771677395621802","10","0.4502721804799723","0.41976520029538344"
"9","1220","16","0.02","0.73","5.5","0","0.05","0.48","0.38321781885986217","10","0.4502721804799723","0.41976520029538344"
"9","1230","16","0.42","0.5700000000000001","5.5","0.6","0.99","0.08","0.3963491181084119","10","0.4502721804799723","0.41976520029538344"
"9","1240","27","0.01","0.55","7.7","0.96","0.28","0.55","0.42118955336897496","10","0.4502721804799723","0.41976520029538344"
"9","1250","7","0.54","0.66","8.1","0","0.05","0.47000000000000003","0.3917301671376992","10","0.4502721804799723","0.41976520029538344"
"9","1260","24","0.6","0.6","5.8","0.55","0.97","0.75","0.4195849243557065","10","0.4502721804799723","0.41976520029538344"
"9","1270","25","0.3","0.71","8.3","0.5700000000000001","0.99","0.07","0.3779113978769503","10","0.4502721804799723","0.41976520029538344"
"9","1280","22","0.1","0.41000000000000003","5.5","0.04","0.1","0.8","0.346847039760675","10","0.4502721804799723","0.41976520029538344"
"9","1290","14","0.67","0.6","9.4","0.14","0.5700000000000001","0.64","0.38608111325984695","10","0.4502721804799723","0.41976520029538344"
"9","1300","14","0.37","0.63","8.4","0.14","0.7000000000000001","0.49","0.40455685340239167","10","0.4502721804799723","0.41976520029538344"
"9","1310","9","0.37","0.32","8.4","0.14","0.89","0.64","0.2879965185332507","10","0.4502721804799723","0.41976520029538344"
"9","1320","17","0.12","0.66","5.3","0.18","0.49","0.16","0.3939222799797921","10","0.4502721804799723","0.41976520029538344"
"9","1330","9","0.05","0.63","8.4","0.35000000000000003","0.12","0.8300000000000001","0.3715326687477231","10","0.4502721804799723","0.41976520029538344"
"9","1340","24","0.8200000000000001","0.66","5.8","0.71","0.28","0.26","0.3871386014957687","10","0.4502721804799723","0.41976520029538344"
"9","1350","24","0.49","0.72","8.7","0.47000000000000003","0","0.75","0.41851753436091615","10","0.4502721804799723","0.41976520029538344"
"9","1360","22","0.53","0.5700000000000001","5.5","0.05","0.05","0.31","0.40511657201093376","10","0.4502721804799723","0.41976520029538344"
"9","1370","14","0.58","0.64","8.4","0.01","0.89","0.49","0.40092800815287066","10","0.4502721804799723","0.41976520029538344"
"9","1380","16","0.3","0.71","8.3","0.55","0.97","0.75","0.38610220661551586","10","0.4502721804799723","0.41976520029538344"
"9","1390","24","0.3","0.66","5.8","0.97","0.35000000000000003","0.8300000000000001","0.4249826584829358","10","0.4502721804799723","0.41976520029538344"
"10","10","26","0.96","0.47000000000000003","7.6","0.56","0.3","0.54","0.36542871793222753","10","0.36542871793222753","0.398903843650866"
"10","20","27","0.67","0.15","7.9","0.38","0.8200000000000001","0.29","0.1471333165965887","10","0.36542871793222753","0.398903843650866"
"10","30","19","0.77","0.49","10","0.15","0.4","0.33","0.40087109490152073","10","0.40087109490152073","0.40157848044910427"
"10","40","12","0.9","0.55","8.5","0.9400000000000001","0.61","0.64","0.38892638440280963","10","0.40087109490152073","0.40157848044910427"
"10","50","7","0.75","0.35000000000000003","8.1","0.86","0.43","0.5","0.3171505020787916","10","0.40087109490152073","0.40157848044910427"
"10","60","25","1","0.67","5.1","0.34","0.67","0.84","0.4206617747568194","10","0.4206617747568194","0.38300372127681764"
"10","70","12","0.98","0.02","8.2","0.49","0.43","0.37","0.09876918683921601","10","0.4206617747568194","0.38300372127681764"
"10","80","13","0.8200000000000001","0.38","5.6","0.67","0.85","0.17","0.35519598357298915","10","0.4206617747568194","0.38300372127681764"
"10","90","16","0.22","0.81","7","0.61","0.99","0.67","0.30540305922455663","10","0.4206617747568194","0.38300372127681764"
